global_idx,label,cls,method,layer,confidence_drop_top20pct,avg_drop,incr_conf,orig_prob,masked_prob
4807,0,CNV,GradCAM,CBAM1,10.254627466201782,10.636865494489637,0.0,0.9640647768974304,0.8615185022354126
4807,0,CNV,GradCAM++,CBAM1,88.5055422782898,91.80455865743195,0.0,0.9640647768974304,0.07900935411453247
4807,0,CNV,GradCAM,CBAM2,17.631596326828003,18.28880855981713,0.0,0.9640647768974304,0.7877488136291504
4807,0,CNV,GradCAM++,CBAM2,17.01066493988037,17.644732149821984,0.0,0.9640647768974304,0.7939581274986267
4807,0,CNV,ScoreCAM,CBAM2,15.104013681411743,15.667011062627578,0.0,0.9640647768974304,0.813024640083313
4971,0,CNV,GradCAM,CBAM1,47.59817719459534,47.85140341356616,0.0,0.9947080612182617,0.5187262892723083
4971,0,CNV,GradCAM++,CBAM1,12.012183666229248,12.076089471675253,0.0,0.9947080612182617,0.8745862245559692
4971,0,CNV,GradCAM,CBAM2,35.00367999076843,35.18990244836148,0.0,0.9947080612182617,0.6446712613105774
4971,0,CNV,GradCAM++,CBAM2,27.142256498336792,27.286655536125792,0.0,0.9947080612182617,0.7232854962348938
4971,0,CNV,ScoreCAM,CBAM2,38.162046670913696,38.365071899110056,0.0,0.9947080612182617,0.6130875945091248
5012,0,CNV,GradCAM,CBAM1,0.0,0.0,1.0,0.9480547308921814,0.9496499300003052
5012,0,CNV,GradCAM++,CBAM1,5.676698684692383,5.98773302831674,0.0,0.9480547308921814,0.8912877440452576
5012,0,CNV,GradCAM,CBAM2,10.44113039970398,11.013214690407217,0.0,0.9480547308921814,0.8436434268951416
5012,0,CNV,GradCAM++,CBAM2,12.210971117019653,12.880027481881829,0.0,0.9480547308921814,0.8259450197219849
5012,0,CNV,ScoreCAM,CBAM2,10.7924222946167,11.383754364711393,0.0,0.9480547308921814,0.8401305079460144
5178,0,CNV,GradCAM,CBAM1,48.671895265579224,49.28211625097357,0.0,0.9876177906990051,0.5008988380432129
5178,0,CNV,GradCAM++,CBAM1,45.06376385688782,45.62874810983873,0.0,0.9876177906990051,0.536980152130127
5178,0,CNV,GradCAM,CBAM2,16.155320405960083,16.357866772476,0.0,0.9876177906990051,0.8260645866394043
5178,0,CNV,GradCAM++,CBAM2,15.072166919708252,15.261133313960764,0.0,0.9876177906990051,0.8368961215019226
5178,0,CNV,ScoreCAM,CBAM2,23.169559240341187,23.460046208100437,0.0,0.9876177906990051,0.7559221982955933
5440,0,CNV,GradCAM,CBAM1,9.991198778152466,10.228891595141105,0.0,0.976762592792511,0.8768506050109863
5440,0,CNV,GradCAM++,CBAM1,38.18821907043457,39.096725203500355,0.0,0.976762592792511,0.5948804020881653
5440,0,CNV,GradCAM,CBAM2,13.00247311592102,13.311804811883315,0.0,0.976762592792511,0.8467378616333008
5440,0,CNV,GradCAM++,CBAM2,13.590222597122192,13.913536982546718,0.0,0.976762592792511,0.8408603668212891
5440,0,CNV,ScoreCAM,CBAM2,12.56895661354065,12.867974856538003,0.0,0.976762592792511,0.8510730266571045
5445,0,CNV,GradCAM,CBAM1,16.101133823394775,16.409257341324867,0.0,0.9812225699424744,0.8202112317085266
5445,0,CNV,GradCAM++,CBAM1,28.548729419708252,29.095059574945743,0.0,0.9812225699424744,0.6957352757453918
5445,0,CNV,GradCAM,CBAM2,44.50488090515137,45.356560086255385,0.0,0.9812225699424744,0.5361737608909607
5445,0,CNV,GradCAM++,CBAM2,46.18557095527649,47.069413096857375,0.0,0.9812225699424744,0.5193668603897095
5445,0,CNV,ScoreCAM,CBAM2,65.50560593605042,66.75917093131997,0.0,0.9812225699424744,0.3261665105819702
5626,1,DME,GradCAM,CBAM1,51.422929763793945,52.392268983352984,0.0,0.9814984202384949,0.4672691226005554
5626,1,DME,GradCAM++,CBAM1,45.43241858482361,46.288834689000936,0.0,0.9814984202384949,0.5271742343902588
5626,1,DME,GradCAM,CBAM2,43.155354261398315,43.968846950587555,0.0,0.9814984202384949,0.5499448776245117
5626,1,DME,GradCAM++,CBAM2,51.9253671169281,52.904177446632005,0.0,0.9814984202384949,0.46224474906921387
5626,1,DME,ScoreCAM,CBAM2,43.647658824920654,44.47043161782203,0.0,0.9814984202384949,0.5450218319892883
5667,1,DME,GradCAM,CBAM1,34.18918251991272,37.13565489964788,0.0,0.9206565022468567,0.5787646770477295
5667,1,DME,GradCAM++,CBAM1,78.70887070894241,85.49211314093014,0.0,0.9206565022468567,0.13356779515743256
5667,1,DME,GradCAM,CBAM2,0.0,0.0,1.0,0.9206565022468567,0.9683620929718018
5667,1,DME,GradCAM++,CBAM2,0.0,0.0,1.0,0.9206565022468567,0.9657430052757263
5667,1,DME,ScoreCAM,CBAM2,2.5876402854919434,2.8106468059155123,0.0,0.9206565022468567,0.8947800993919373
5674,1,DME,GradCAM,CBAM1,70.13808190822601,83.69914925747365,0.0,0.8379784226417542,0.13659760355949402
5674,1,DME,GradCAM++,CBAM1,71.59401178359985,85.43658045935312,0.0,0.8379784226417542,0.12203830480575562
5674,1,DME,GradCAM,CBAM2,68.07491332292557,81.2370708734319,0.0,0.8379784226417542,0.15722928941249847
5674,1,DME,GradCAM++,CBAM2,69.88304853439331,83.39480565637558,0.0,0.8379784226417542,0.13914793729782104
5674,1,DME,ScoreCAM,CBAM2,72.40948900580406,86.40972868183587,0.0,0.8379784226417542,0.11388353258371353
5677,1,DME,GradCAM,CBAM1,17.18466877937317,17.382228972502865,0.0,0.9886343479156494,0.8167876601219177
5677,1,DME,GradCAM++,CBAM1,23.70978593826294,23.982360868228962,0.0,0.9886343479156494,0.75153648853302
5677,1,DME,GradCAM,CBAM2,31.928354501724243,32.29541260232874,0.0,0.9886343479156494,0.669350802898407
5677,1,DME,GradCAM++,CBAM2,30.215847492218018,30.563218089974615,0.0,0.9886343479156494,0.6864758729934692
5677,1,DME,ScoreCAM,CBAM2,20.813703536987305,21.052984220444355,0.0,0.9886343479156494,0.7804973125457764
